ffc05e1ae4f0,ffba1c589f6e,ffb50f75ea83,ffb4f04ca027
ffb8e8a0727a,ffbef005963e,ffc69d83060c,ffd0884cd856
ffe3f32e9277,ffed1fbf116c,0000d5c9d2c6,001135211959
0020ef0b98cf,00302ad170e8,003b312dc2b8,0041486774b8
0048ebccbbca,004e1fe15d15,0054355c7e5b,0051a43ec958
004c58c77528,0042c260e48f,003a95aee36f,00306cff2298
0026ce9fc8f8,0012976e288e,0005e25a3d9b,fff5af5d5cf3
ffebb2854284,ffdd07000bab,ffd03267c6ca,ffc16247172e
ffbc262ac4a2,ffbae5257b04,ffb589f2de90,ffb681714bdb
ffbaca9efa23,ffc0853c142e,ffcaf2110acf,ffd557e69dbe
ffe32f870591,fff10ef7a2b3,fffe092b7cb4,000b38a55be1
001cdeacf431,002c29392427,003a4d3a409c,00444b6fc0ec
004c20116124,005107e1cf8c,0051d2c00255,00568f90f5b5
005060afef78,00453e89a484,003aa1edcc23,002e945d9ec6
0024b9e9559a,0016e3293785,0004a32a752d,fff94267babf
ffeb408aab98,ffda0cf1b53d,ffce4c68496f,ffc7657521fb
ffbd0166ae4c,ffb8253336e6,ffb17033a507,ffb6c24f19e9
ffb9cde28b06,ffc071a3bc9f,ffc7029c1067,ffd25bfdcc59
ffe35db0fe72,ffef8b592d23,ffff9ae0477b,00117da4c4fe
001b96422321,002dfa655854,0035ebb2d4c5,0041a9fbb7e1
0048f1364f85,004f341d4294,00532e564c62,00516ac92b06
004e91d86bfc,0048604ae067,003980138430,003179d9dddc
0028b4ab6d3a,0018142604df,000a7f4f72ae,fff901d925b0
ffe93ac46c16,ffd9481063c1,ffcdb91cc77a,ffc62f47ea3b
ffbc4703ad7a,ffb786b91680,ffb4b7490531,ffb8146b628f
ffb906712b95,ffc1c93f1451,ffc835af318b,ffd560975d36
ffe05399975e,ffee04d26b60,fffd7c831616,00101bdd72cc
001f754a8bcc,00305296efce,0038bcc24c98,004317a390b5
004ac5f3fb87,0050978a5244,004fa296a50a,0050ad2dd830
004cdc8aaa86,004520263147,003bc2568faa,0031965abf10
00251abcb30f,0016e06d890e,0008707c221d,fff9f579476d
ffec10b11624,ffdb0a0c1b0a,ffcc23bbc568,ffc661432185
ffbdf5f48697,ffba388c6859,ffb98a0b6229,ffb9295c6c2e
ffb6362f38fd,ffc08e012072,ffc53be78ead,ffd56fe82004
ffe36e13ccc8,fff06459192a,0000f83d2f98,00115253a72f
0020fb7bd4df,002afd1e2a5e,0037a49b6100,00409efa4477
004ddd789426,005116b59c54,00532b5ca165,005171af85a6
004d35fcd8f8,0048595a1626,003caaa81534,002fe9383540
0028c3e653df,001520ba9d7a,00034528b540,fff68c2b74f8
ffeadd8104f2,ffdb9e6f24ce,ffd13c921f92,ffc3084fd338
ffbce62c0a00,ffb906cd4e8f,ffbb7128125c,ffb65127d33c
ffbbb97b2fbf,ffc3c4bdc719,ffc4e47c786f,ffd4e33d5a75
ffddc86836d3,fff302da8ef5,fffd49b17e1f,00116252f269
001c748e22bd,002940921b22,003b82d94a53,00461b80af86
004aff13176f,004fee65d959,004eafbc53fa,004eda82687b
004b11a29c1b,004a55cf79c3,0041bf320f1b,0033f25fc5d1
002548d3f3de,0014fde0d4ac,0006dedd1cbf,fff8a19ab9d9
ffe6fb062f4a,ffdc054907d7,ffcf8c920a38,ffc52de3d97a
ffbe5f5e2bd3,ffbde99d9dc3,ffb84b90a93a,ffb7f0ddddb7
ffb9b364905d,ffc0f50edaf2,ffc9c9220e2c,ffd0cb120840
ffdfb394dbac,fff33725f5e2,0003fc55e43c,0013d2b66267
001d41e2001c,002baa7a6c98,00369cde0e39,0040fcdcdb3d
0047ff365077,004da1938685,00548cac21f3,005498a058b3
004b2fa155d4,0049b8768faf,00404f8b7400,0032107a96cd
00200d207cf4,00153439cd12,0008597b14fd,fff9ea49432e
ffeb6f415118,ffda8a8b131c,ffd1af044be4,ffc2c49ad124
ffbdfdc59269,ffb6f33d6d42,ffb86f16aab9,ffb8d64ee8a4
ffb8e3a330a2,ffc2102c87c4,ffca9a8d2ffc,ffd444056c55
ffe30e08d384,fff14f37862c,fffe38cc247b,000d23fdd193
001ccf98969b,002c08f71d2d,003719b601d0,00414539e57c
004969d9ba82,005121c75473,0052a3c09bac,004f27593e86
004bab34ffd5,004b20251c0a,003b228e15b0,002ff2fe8192
0023d11561ca,0014256b2d07,0004369d6659,fff43cf0e2fb
ffe9b1f5b25c,ffdac55d5392,ffd21297cdd4,ffc15b37df5b
ffbadc6f65cf,ffb91cb525a7,ffb7197a3b66,ffb77e054731
ffb69a62a128,ffc41fbe8c40,ffc8a304d568,ffd5fb278bc5
ffe359332318,fff22c7f6bfa,000052982bfe,0010ec0b7767
001f6c62cfde,002e72f40777,00369ff1189b,00446eedb272
004add09a737,0050ae451b2b,005184101c65,005091c363be
004c9cecc791,0045feeffbbd,003a9fabfc4c,0035abab1153
00238604e758,0018cb7de2d6,00091ca921f2,fff7190a0c6a
ffe99c7add45,ffdf250099af,ffcf4d718e43,ffc649677f09
ffc052f13f96,ffb4d17f8db3,ffb36c9c66a7,ffb529a6df1c
ffb6fff1b644,ffc0d4052019,ffc87d995c51,ffd725431151
ffe2e1a73726,ffee7c1345d3,000232811af1,001181a5aff1
0021b192a35d,002caa0a4cb7,003a7edfd1fd,00435b583cd1
004bc0d1a0fe,004efa13a293,004ea858d45a,0051a11add5c
00491f324eba,00465de51f98,003bf775473b,003078ec7af2
00270d598964,001712b2752a,0009d12fa577,fff91fe86ba2
ffea2dad4fe2,ffdd91da1d6f,ffd087282f56,ffc66fdfd6d9
ffc0681f6608,ffb6e8b54aa0,ffb6539a56b8,ffb6119f1f9b
ffb8f9b793f0,ffc0ce170863,ffcd32e07d50,ffd3efd5ca67
ffdef518f13b,ffefd6af00b0,ffffbf8d12b0,00101cfef718
001e04bebd2f,002a52c63765,003a852cc28a,0043b61af986
004a12a59a88,004b08d6b58a,0051aa2890f9,004e4a0bf5c1
004be8f39bad,0048f3b092aa,0039ba952f62,002f90597b7c
002794f4d399,0013bab3f061,0006ff0bb1e2,fffa5a26a95c
ffe9c8135f6f,ffdf51b98cf5,ffcdb71a0758,ffc58b3b4eac
ffbb03df5189,ffb5c1d239e3,ffb7170e164a,ffb42e29eb6e
ffba3935454b,ffc0d83be96e,ffcd5a09eef9,ffd66fbbd6be
ffe731b975fc,fff1bc20a262,000046f62e6a,000f38cde7f3
0021fed125c4,002b8b1f5bbe,003692693f7a,004304668f19
004726fb5ec7,004f7c07e391,0053892e45c2,005014ee1d78
004d01a0b89e,004819ab9fc6,003ed4d5b4ed,002ff8c6f9a8
0024763181ec,00179c1d9090,0004f0a6a799,fff4db151b08
ffebadbbf23a,ffdc329ce447,ffd0eb1e438c,ffc183b94a3a
ffb9da9d2b7b,ffbab74358c2,ffb5105bfbae,ffb52f730f84
ffb5308b16ef,ffbe54dcc839,ffcb93db9c18,ffd3572bbd13
ffe5cef8738c,ffeded88cc68,00047b2e916e,001073dc4f3a
001ba768f581,002bc5f3614b,00399f13457b,0043895a6838
004a548dadf4,004c403fa744,004f8db12e40,004f5cf91cbb
004ee264d3a1,0046429aaed2,004050e4563d,003079d62618
00246425c12f,001bf5ebcbd4,000424952724,fff8a189d89e
ffea61025ce4,ffd973df75b5,ffce554ea267,ffc44ac339fd
ffb9845e107a,ffbad973df07,ffb3bf80f298,ffb5c5a8e5d4
ffb93d967eb7,ffc1670aaa2e,ffc8b469f131,ffd60582f6cc
ffe4551405d2,fff361a22c54,0000b76d31c7,000f50c3c00a
001e32c96e17,002b46be9385,0036eb6a00e2,003fdbb3eab9
004881f5b127,0052b13600f5,004d58131ed7,0053c7291a70
004c7604f2ff,00458eb9de40,003f6b4cfc8b,0035268996f9
0025e1c6b151,0019567aa5ed,0006be81bc67,fff957ce1153
ffead1080793,ffdd74b494a4,ffd338319139,ffc867658ada
ffbe6e376e0d,ffb69e0c855b,ffb75823b30d,ffb7d5f3998e
ffba3842497a,ffc588a312bc,ffcc29ab1eec,ffd39b366667
ffdc0ff074b9,fff240b9f07d,0002000a4086,000fb81eede5
001dab9fbf9a,002da0468b82,003768107409,004373361367
0047d564964d,0051b8a2c55a,0053d71d1432,0050bd1993c2
004edd53f1a4,004795ee039f,003e741b234f,00335e0dd618
0026ad971f75,0016bcbe1ce4,00091ed71553,fff6e1893039
ffe9da89696c,ffdb75dfd56f,ffd0382c8d6f,ffc454016878
ffb92f347fb4,ffb743135c57,ffb341da937c,ffb7ece0dcfc
ffb43a0265b0,ffc130ddcc23,ffcbc6148f8e,ffd89612e1b8
ffe0aa96f4fc,fff16ea8a177,ffff4c079cea,000ba3451744
001e532aea11,0029d0021fb5,003a133851d7,003f3b845824
0048c849a700,005134673d49,00516cf98e12,00527ec935b8
004b12a4a821,00481f45871d,003b80420f7e,003393cb2070
0025ce28e473,00153b23b003,000790f9b007,fff96d9a2c11
ffebad8feb94,ffd9591bdeb0,ffcff0a0b380,ffc2c11c212d
ffb92c8f24e7,ffb95e653386,ffb1d6c2902c,ffb540a66857
ffbb4ffcf7a2,ffc12fe7430c,ffcdf66f23a9,ffd32c761824
ffe3fa71fa27,fff230f0d40d,fffb7356201b,000f547269ad
001abda280f6,002e07a6c4b1,0038329d9fbb,00448648184a
004b876f68b1,004ee13fdd7b,00526172fc96,004d7b5132c4
004e07be0e98,0043ce5c0e37,003de48379e8,002d8e5e5d48
002a3538b635,0016a939a8c9,0003a0177e64,fff8ea11866e
ffeadab90b6c,ffdd053d3cc6,ffcf1cf3b63d,ffc35b2c9675
ffbd34aaded0,ffb7fcf7f4ef,ffb4869a380e,ffb9d2c306b2
ffba72aa7bab,ffbc2bcac38e,ffcff56681aa,ffd63b452a03
ffe1d7c73817,ffed7dc7618a,0003289b105c,000fc07ea72a
002334ba23b4,002c2dcb4f2e,0039dac39d7d,003dfa6c4de8
0047b7ac0372,004e4abc9565,004f308f5803,004e531fab6e
004c26689c49,00464c0ebdeb,003b8383a53b,003274138426
00230970dd6c,0017956b955d,000498afd2f0,fff4efc9a20a
ffe954eac4be,ffddb05d81bd,ffd123bea649,ffc110bedef6
ffc17bcc502c,ffb6fe693ae3,ffb5dea7b234,ffb591530a9a
ffb7bf571cbd,ffc3e0576921,ffcb518fb678,ffd1eb186474
ffe4aa4735f4,ffef1ddff8ab,000024be9059,000f95983372
001e924f5fa8,002c68e6358c,0034c565e2ac,00412be63888
004a51c69f90,005213a58670,0054874ce411,004af05368df
004eb72901f3,004c15028469,003ebc4809c5,0032a80de37e
002635aafe6a,00147b987993,0009364aeaf8,fffaf683600c
ffec3007fb50,ffded0375f79,ffcea638fd88,ffc79e84deff
ffbd87cafc59,ffbb7f8738af,ffb264633dc0,ffba13894a04
ffbbe087fc4d,ffbc265803dc,ffcee26fa13f,ffd4dfcd7b73
ffe1697e433e,ffef5ba2d08d,0001cc84061a,000f6242d248
001c78caafb1,002dda3a4fff,003b00a8df53,0043e1861b04
004b2aba9c83,004e9b5263a3,0055277bd9d8,0051048b05df
004f8e1c4c70,0044f0182022,003b56978bad,002f78180015
0022786c0a1b,001b87b9e88c,0005ff413298,fff685b4038c
ffe7a0bb101d,ffdb50cf16d4,ffd1c3760ec3,ffc959e4dfd5
ffbe8024e54e,ffb9097dfebd,ffb6fd648958,ffb429127af8
ffbc7bbed840,ffc2afe862fd,ffcb8c89d8cb,ffd65eda2ee7
ffe6629e8e72,ffefdbbf63b3,000240c6f2d8,00138e0de941
001c003f862d,002b14655d0a,0037bf3e8a20,0044fdafa996
004ddc47a6ff,004fec4df2db,0054797a0818,0050a1635845
004c524a741a,0045c4a03a42,003e7b7957a4,003204395884
002226ae012d,0015e5e419d4,000846cbcb82,fff87ad10969
ffed8c2b9166,ffdab9d43308,ffd054e4f24e,ffc797f6339f
ffbabe5e76aa,ffbbd030e3b3,ffb862d37f02,ffb60458ffea
ffbc4d717455,ffbfb119ff15,ffca5f587357,ffd39d9a7143
ffe379b2fa7e,fff092804c01,ffff62ed8d14,000bc4857c41
001fbb48199a,00315b0c1ef8,003c431e2624,003f97e49187
004b5a5bdd24,0053bcc9ccba,00522b6ea519,004d759bd8ba
004b1ae06604,004404b9cf02,003d5bd0928e,003588d90802
00275ebecbbf,00158ca10c8f,000b7da786ec,fff86dccf033
ffe818ec02b7,ffdd7680cde3,ffcdd72cd52f,ffc9355be6b5
ffb97ce46c4f,ffbaba666fd5,ffb4b2bb601e,ffb70f4504d3
ffbb2d09e799,ffc0082555c6,ffcdfcb2dc86,ffd55a7917d0
ffe61e5463ba,ffeff989dae6,fffe288ef2ff,00123c3b326f
00208f1d4a63,002bbd5b37ce,0039bbc2619c,00445c53b6a8
004e27171d0b,004caea0e2c4,0054539c6a7d,0052a34c9e57
004dbf5b8fe6,0044b271f0c7,0042f6aeb8af,00302334d212
002441548ac5,0013b50b609a,0006b2cb20a6,fff8384f4265
ffeae6b6c5d7,ffdb93cd221e,ffcd2273115d,ffc83214566b
ffc0d4635a8a,ffb527525fd1,ffb9ba21ef5d,ffb6034552cf
ffbc12161105,ffbef84fd0eb,ffc91c81025c,ffd7ab4d6626
ffe3c60a740d,fff5d1880c57,fffffa630922,000feb95091f
001a7334c331,002c9b0829d7,003bb65f00f6,004407fb2954
004e0bc71ba2,004efd2108c9,0051d92451e4,0050d98e99e9
004f7e82886a,0048a9b7593e,0037327cc62f,0033804c08f1
00267f576800,0012c35a32e6,0009726bd88e,fff62f55e5d9
ffebecd096f9,ffda4c231682,ffd0092b6be7,ffc07447b070
ffbb626a00f0,ffbb4b0e2109,ffb6fcb67669,ffb518f596cb
ffb62de51d3c,ffbfa80e6a9e,ffca420a502f,ffd5c9b61b05
ffe17f9a4476,ffee95969621,000113b0ef93,000edc3dfc4b
001d13d10c59,002ac64b6461,0038224a91f3,0041f5cafb4e
004b64b34e3d,004f61e875fd,005046a9fadf,004fa3830aac
004f44e57029,0043f75b2132,003c932c72cc,003686760966
0024b143a968,001abbc54721,0009aa37e9bb,fff80ae25760
ffe80a97af6e,ffd798afb164,ffcf6c641a75,ffc63cd37f13
ffbd3ba0c879,ffb5d15aa537,ffb8192c6017,ffb5147a4483
ffbad24a0047,ffbf7badb172,ffca43019807,ffd2bfdd9c20
ffe3c89cd38d,fff1dde6111d,fffde05b6554,000f05f030c2
001ce0328ddf,002a923547f7,0038348a2009,003f8956151c
0047b362583d,0054e914ab24,0051baa2f4c1,00502a7836c5
0048686afe14,0042291244f1,003d10c2c4af,003286843f3e
002560aff7d0,001777e66dda,0005717d0eca,fffa8a547db6
ffe9e772b61f,ffdb9171ef36,ffcd1f4c99f0,ffc7dae9a016
ffb912ca410f,ffb7afb59703,ffb5e4236d04,ffb67f3b9486
ffbbd3bc43a6,ffc10a3dae14,ffcb4addf272,ffda2f44fa5a
ffdf32e142d0,fff1c7fcb426,0002acaa49ab,000f05b335a7
002153e1c17f,0027bdbe2846,0038458f72e4,004443bbf0c1
004d8f6210a3,0050a9b26d94,00527f347f24,00525360d837
004e335aa76e,004469dd88ce,0040fdfe1f90,003084641330
0022d5bc80de,00173d830c31,00054688cdc8,fff7c5a3d42f
ffeb75d992a7,ffddc4ab0788,ffcf0b0bf582,ffc2c0676798
ffb8c5f55c17,ffb858afaa95,ffb414c2b42a,ffb9ecd0652c
ffbf69afdb6f,ffc39ec92f38,ffcaa0ffd2ac,ffd349d35ac5
ffe3f9184fd8,fff140116d3b,fffeaef28c5e,000fb52f030c
001f2c137c64,002e43a67344,0037cdad1805,004301dac726
0049d27bab74,00512e67ede1,00508be22390,00520abc7de7
004c22d65396,004a102cd9da,003f2777c820,0036141e4fc3
0021a62b8e30,0013e6144690,0004fddc0516,fff6bfa3d113
ffe8fcecdf36,ffd8274786c8,ffcdf099f78d,ffc4aa931f57
ffbd10aecf24,ffb75c1f0b28,ffb6e5754572,ffb628c210ec
ffb927763164,ffbf592e126f,ffcba565d367,ffd653f62f9a
ffe07be2c56c,fff160d69d24,0001c32f5cfd,000a5e102c0b
001dcffa2ae9,0028311dfdb0,0036d1fa8180,0042a873cb2f
004a2de6f00e,004e58a113c6,005338305b76,004f8a1d2a9a
004b4a39fb86,0045a0f8b6a5,0040ee01f6a0,003147631a72
00220a8f0c3e,0014fbab31fd,0006ed39cb72,fff7edf6a898
ffeb977f2ef9,ffdc5ec7628f,ffcca1691f6b,ffc55e22b85e
ffbb6a7870f9,ffb8bbd4ae50,ffb12db8dc62,ffb7d4e4cb0e
ffbc860ff60a,ffc2614b2dbf,ffc5b16127ed,ffd466418d20
ffe344c39099,fff2afe1d68f,0003d1ffe431,001022e57a47
001ee9c4c1c7,002a7a9c0daf,00389f731536,003eb494a610
004989cec5e2,004eff5490e2,00545806df52,004b5ccd3e00
004d674af736,00447f93ac4f,003ca34c2284,0034dfe660dc
00244fc13053,001871347c54,00079ec19a51,fff62c2f0396
ffe7a3650f99,ffdca3999373,ffd131708fef,ffc30262ea10
ffbf61ebb2d0,ffbb27ac8d6c,ffb5ebd64c83,ffb8dbf4a290
ffbae0239dd1,ffbf7ab5089e,ffcafdc46d3c,ffd3ca921478
ffe20d699045,ffefe9293d5a,000135c7aab4,000d4d777aed
001fdc1b6518,002e2cc525f6,00363e284256,004128443d54
004e5dddbba7,004f8b870545,005343a70dd9,004ed52fa1fd
004ff54c5dbc,004687015e32,003b5856b610,002f01db399b
00211d065692,00196976c31a,0007d733872d,fff601dbd66d
ffe696559503,ffdb80f153cb,ffd2a9ccd85a,ffc33d48149f
ffbfd764bc0c,ffb889c927a1,ffb57c59c339,ffb6554a34f3
ffbbe22e7260,ffc065d3c6a5,ffc8faae0525,ffd86a822165
ffe307f33260,fff1d4e56883,fffd145a726f,000c1a69f3c1
001e030a88b2,002fff3708c1,0038a27be26f,00432c6a3b77
004879f8ef83,00502e78c846,004f3bb0093d,00519ee6f21f
0050b1c7cdaa,004925cbf885,003c22306d6b,003484320213
00253d07a584,0013725c7d3b,0007e6a513b5,fff739ab26df
ffe884c57d31,ffdd2c748499,ffce228485f4,ffc0214a942c
ffbc6bf45ef7,ffb95657b06a,ffb4a3bf3966,ffb81001b4c0
ffbce5295c0e,ffbd22df8e9d,ffc65a3c8ec1,ffd713a9d713
ffde4a713683,fff2b00cbb34,fffdcfc08530,0010fc2fb324
00203c7c066f,002b67e48bb9,003a83a73f1b,004359ede2e9
00488f9d951a,00512c736ac7,0054af7b0b0a,0050df33c063
004e905e2032,004622190512,003ba32c221f,00333b95f59f
00276b88365d,00152f21861e,0008221abf41,fff7944acf86
ffe96c1aba98,ffdb14baadd8,ffd00a02c30c,ffc7291b7b22
ffbb582a9d66,ffba8e328049,ffb5630735f5,ffb5534a8e93
ffbcd9e6d170,ffbf7e2a9b4f,ffca4aa399a9,ffd30dd54528
ffe138bd514c,fff1e7f7d79b,ffff6f3c96fd,0011137c6799
001a56408162,00297eb15686,00376027d77b,0043d831d8b2
004919661889,00517d4eed41,0052ccd00b17,0050e9b0ec4a
004ce51daa5f,004820976c99,004172489fba,002e11bd9f2e
0022508ee951,0018c6fc1603,00097b7b00c6,fff9c0be27c3
ffe9f35c89e6,ffd9326cab9c,ffd1dea86dfc,ffc7943f5768
ffc098d2b337,ffb71063ae99,ffb5748bd58a,ffb4c96d1b6b
ffb8669ecf45,ffbe6bfa9e08,ffce4b27a276,ffda134e9490
ffe23aca4976,fff2275d870d,fffe6a849db6,001186854dc1
001e17d9ad56,002d40f53832,003b8b7d92e5,00444ecd9d95
0049da34bb63,0052a748f45c,005317e7eb1a,005573ba03ef
004cfb8214c3,004806c23a76,003ce03b2140,00339af5c172
00232c4ae517,0015237d3883,000433477a65,fff3e1e9a82e
ffe8e3fe6ac8,ffd8180182a6,ffd0ee248441,ffc5d0b1a9ab
ffbfb94bba1e,ffb6b20bfc78,ffb204d61209,ffb670b45d86
ffb99f644904,ffc1f1519b6f,ffc78e97ded1,ffd03625b04c
ffe3554dad21,fff3ac03dfcd,ffff4d1604a0,00114ab67e2b
001d5bbb3b34,002cdfd3c3d9,00342701280c,0041eb6a299f
004baa61c4f8,004fb1587dc4,005138ba6ca4,0052419f8385
004c9fbef944,0045fc5f86f4,004056374a36,002e660b6022
0028f7ee670d,0015b3e05786,000320a01086,fffad9c6ad87
ffe6d982f90a,ffd90fd65396,ffd2434ea500,ffc767d3fb09
ffbf795e1c2a,ffb69e03c0db,ffb8c4e73f3d,ffb875c0b72c
ffb941bf5ccf,ffbea7c08d18,ffc5f6180d34,ffda68097011
ffe70d68afb3,fff3cc0df2c6,0002053eb90f,0012a6549223
001e7b2e8563,002b9c5c1c9a,00376912287d,0045007f2c44
004b09ddfd9e,004a2e1cb0d6,0050bda36e7a,004e9106d89f
004d58e8d684,004710364a1f,00424b92b096,002f4c5a3b5b
002654e0315d,001983be15eb,0008e439c7e9,fff89a0178fb
ffe6acfab8e6,ffda7f472665,ffd025c4e199,ffc4930ed3ad
ffbfe2f469fa,ffbcfa9428f7,ffb64de61c65,ffb4b2575534
ffbda8c498c6,ffc3eac682a6,ffc936a60577,ffd3df6b0513
ffe8ad1b4431,ffef0325ff82,000136d207c9,000f7fbceebc
001ce5f2beb9,002a87e1fe96,00392dd05dc7,0042c468251a
0048959f7a8c,0052c8303b78,0052cac9296a,0052ed5fc206
004cb75e3228,0049782e6565,003cab20a789,0030aad5a2f2
00201c527ec6,0015d7e883ef,000557337593,fff9800389c6
ffeb385195c6,ffdae0b2e1fc,ffcfba2ebcba,ffc33ec79605
ffc271fb6188,ffbb29ff0e93,ffb7dfc3c3fa,ffb662d24139
ffbc639de024,ffbf47d89e5d,ffc7c87f5e9a,ffd353f939a5
ffe3576fe58c,fff24d96759b,fffe3ecc10cb,0013046648c8
001fe0e03012,002b1cc229f2,0038fa48e823,0045d59a2b1a
004cb7cc8a28,004cf10a1e44,004ec610c770,005332cf5b8e
004b2b1e51e1,0047a2927a01,003ccb3f7ae7,0031a4b85b11
0028b79c3ae1,00151b94154f,000496055e52,fff89c7e46c2
ffe7e82fba84,ffddc71425a1,ffcfd5d6e555,ffc13b1befc2
ffbe48ba887e,ffb71b341f43,ffb55e4ae04f,ffb581065bc6
ffb9ef210eac,ffbf03439910,ffc93da95389,ffd9392a82af
ffde9829dfa7,fff3037c2309,00002592fc62,000f02200a0d
0020b2959a4f,0030f7fbd6e7,003870489e29,00423b74c8a7
004816bf7b47,004e4c767c27,0051b45fff8d,00502c27c000
004a5e78619d,00433cb491f8,003fe4bd56e3,003512945412
0025de841da9,001592bcdc1a,00070809ae6f,fff90fcdadb1
ffeb6a58b3e1,ffdbbfd72dd8,ffccf69160ed,ffc2a4c17497
ffbc38655072,ffb9fe9fd0a4,ffb3a79f1437,ffb57817b8cd
ffb7f30a4e3f,ffc1f567d9ae,ffcbe989cab7,ffd3a87ff318
ffe215050449,fff29f954e5f,ffffc63ea5f7,000eccc3b813
001ffc49fdaf,002a4dade4bb,0038d92521db,0041c6929456
004a3e11e5d1,004f672a371c,0053c781e7ae,0055e247ed63
004e77f745d9,00492daf7b8e,003d5cd905e6,00338dec3343
0025764f244a,0014ccda1518,0006b4f9408e,fff6d1cc96e8
ffeb06a838b2,ffd7ea4cb825,ffcc611b2ecb,ffc76786bf83
ffba75343147,ffb99323ccef,ffb58eb415fc,ffb7cbf0de03
ffb940e104e0,ffc3f24f19e8,ffc7c041733f,ffd89ae16f32
ffe355a35692,ffed54c02fb3,000338aa4789,000b8c313ee7
00205645bf0c,002a234d9282,0036e56bc7a1,00437c1c8f81
004a70dc248d,004f5d130f08,0052f1e253ee,0053755485c4
004cece471c5,00462bae4312,003c6aa299aa,00329db332e7
00226f1fb29d,001455959c6e,0005a6abfd4c,fff81bbb9e22
ffe538e45800,ffde11aa07ef,ffd146cfab20,ffc4e6488070
ffbce183dfce,ffb9b2b9a94f,ffb655b1e021,ffb9e19d9b57
ffb832e61c7b,ffc321aaac49,ffc6124116ec,ffd41ebc7711
ffe29e5fe794,fff41a2cc81c,fffcc318cf64,000e3b626bbe
001fc3d75170,002f11cab415,00390835a26f,00401fe63048
0048c7d83553,004f3f040a9e,0053d19b900f,00519e53be75
005137ee543b,004b80cbcd71,0039fbb01c0f,00313a4b82e6
0021bc43dcc4,0015ee4ac7ca,00056f746062,fff96c7a54c7
ffe6e6aa0daf,ffdb394d3b4e,ffd01b58adff,ffc75f117add
ffc00ea3ddc8,ffb57ea9459a,ffb86ba23264,ffbc14c3f7d0
ffbb0e4b67d1,ffc056b52fd4,ffc6c9c9d43c,ffd9e213330b
ffe13132ee6c,fff2bba31eb6,00010305982b,001114457a76
001e80067213,003178eb038e,00331a3c12dc,0041ed31d5d7
004aa66a81c1,004f41d496c2,0050a189ebd9,004d9a43c585
004f314c4315,00493c509b06,003c0c33d27d,0033019b3f63
00283bc8fd83,001ad77b8d05,0003dc50a380,fff93f27d46f
ffe6f000e09c,ffdbd07f0924,ffd0153fb5d3,ffc4fc01de88
ffbde6075e4a,ffb786444c98,ffb80737e233,ffbac016746b
ffbd6ad1eead,ffbfa75521ba,ffca5564aa00,ffd6999258ee
ffdfa2b61bc8,fff31a9511eb,00019d43274d,0011e52edd9a
002257a07ecc,002a2995f865,003a121810d2,004105428a88
0048b49a84a1,004f110dc1a8,004f5e6d822f,0054704b569c
004e1d60b321,004590900e32,003bd54af727,0032fc57f60a
00260a451354,0014e4963a64,00058dab4e2d,fff9073aef1c
ffed479914a9,ffd8d18dedd2,ffcfb1908ae4,ffca47d5546b
ffbd7774708d,ffb922002281,ffb9c1ed3a9d,ffb682aa07e4
ffb90efea2e1,ffc1c0ba4db5,ffca0d15da52,ffd72bf2f094
ffe20a089351,fff5224dee47,fffd213aaa8c,000e0632182c
001fdcff1722,002a4d123347,003d30268031,003f6c2ab76e
0046cb9fc4a7,004f9d8180ba,004f32c37c16,00518f1c9adc
004fdea3b1b5,0049e92c9e0d,00404253bd44,0035b07936c4
0029564498f4,001915fe86cf,0007ab5d3ddb,fff79dd3b2e1
ffe7bdcc4f92,ffdacf8cc367,ffcd9c6c1d3c,ffc8875b146a
ffc0b45f67ea,ffb89a975ef4,ffb3c04ea7aa,ffb7c9a04627
ffbbe49e5d20,ffbfeafe5155,ffcbcaeccbf7,ffd5d16c3120
ffe37de84481,ffec65e37568,fffd4e31471b,000e7e5ab8f9
002261748ac7,002c581277f3,0039b79251aa,00462b5e6187
004a887e0ae1,00507d1bd030,0055bec83ceb,004ffc510929
004bc72fbaa6,0048495d5a72,003e8b0f02ed,00320abeef66
00287eefb31a,001b727ea075,00069e6390a3,fff834fb129c
ffe8d035ad02,ffdc134985c2,ffd0ad3a79f3,ffc2dbdd5961
ffbdb22d020a,ffb6b0daf171,ffb688cd458e,ffb6f515ac01
ffbd97c4a482,ffbcc69a297e,ffc80aa44d64,ffd69266db28
ffe4bb72d052,fff193d033d9,fffdd56c52d1,000fb2e0c086
0021468c925a,002b85fef653,0033e037e830,00420953d413
004ddbf9cacb,005319aec845,004cb8540b6a,00511529b416
004cb598cd43,0047894b5bd6,003aa169f1f2,0033e3e679de
002640a16e0d,001560e8f628,0007e850eef9,fffaa6297fd2
ffe789a6c646,ffdd55fcde35,ffcf1ad27369,ffc846ffb0f4
ffbab1fb8a63,ffb92e3c9022,ffb86c12bc1d,ffb64ea832ce
ffba5a97b68e,ffc3de50fa61,ffcb6a57b0da,ffd3c257b82e
ffe283b3fbc0,fff03d057d59,0002fe50e25a,0010aacdf3de
00215f1dda94,002aafb7ad79,003b3fc0c3f6,00421c01f705
00492c5d8e6f,004d85ab922d,005565693684,0052b4fc59a9
004d1983e625,004337b822ea,003d56fc580a,0035233f493b
00278920097b,0015781f25b2,000950bd70fe,fff941b10c02
ffeaf3c5e3dc,ffdc4bc81f60,ffcf156b1b1d,ffc80f960ef8
