0004376e3d,000b111838
00142ef296,002101244c
002255bb6a,0020730b34
001399a3cd,001fe1b95d
000d17e7e8,0000898fa4
fffede3bcf,fffd23dc31
fff8608b61,fff4e64f52
00007b7ecb,fff884253b
00022e7621,000c4d41dd
0019fbba33,002619ea38
001f04c57f,0028910db8
0022c857dd,00178e2c48
000b72981c,0004d8c5fe
000091786c,fff647944b
fff41779ae,fff0f4a223
fff7c5b4df,ffff5ee310
0009173d14,000b9ade1e
0019cbd674,00207effa7
001c7d75a5,002114c0aa
0021a74792,0016172127
000555a8d8,000d7f196f
fffb24830a,fff843c20f
fffb460195,fff8c844bc
fffe38382d,fff8344514
0003e41e3b,001866ec7d
001b4a02c9,0017f05cda
001a0b264c,001dd9e24e
00196269dc,00181f7959
000ed3f161,0007b284e6
fffb96edda,fff64e618b
ffefc829a9,fff640d349
fffc275821,0001ec08d7
fffe0af68a,00042dcae5
001648dad6,0018480bc1
0018e07bf5,002626ae67
001a2e5118,001b373be3
000ebd4adb,0007b75dc7
00002b3353,fff7fa103a
fff3a1256f,fff6152f03
fffcc2a537,000148cbc0
000b43d654,000b36e34a
0016d094ab,0015f2931e
0025c56e57,0021597681
001f87ce84,000c13630a
00102861d0,00060a31b2
0001e1f16c,00032487c9
fff4a865c7,fffc10b5ac
fff3ae286b,fff867c27e
000c6e37a4,00124f459c
00132c3a60,001c5971c6
001b47324d,00249344e5
0025d63259,001e929c08
0009582667,0008620e75
0007ff66f3,fff6ee3ae1
fff55c4979,fff48995a5
fff0a6514f,000122b887
0002da51e5,000dcfc421
001ea6428a,001c941de2
001b23b79b,0020528b9b
001c82e050,001bac3113
0016d376d7,000351dc7a
fffb13aa29,fffa354a3c
fff2c1d94d,fff8a3fdf5
fffab5ce55,fff9b61f9b
000a3b8c3c,00095b1107
0015fd0a98,001d9845a9
001c6b62b3,0019f58d56
0020f54d2d,001d2d2d96
0011af8986,00056ddfdc
fffa04cc2e,fff8cf4f13
fffb3c8bde,fff49ea127
fff91ffef9,fffb4f9fe8
0005f2d458,000a4fcbc5
0013ace880,0018faf36e
001c0d1b68,0029cfde9d
001d8f1eff,001b0785d2
001461e840,0003d157c6
00001fc341,fff1b4baac
fffe82d990,fff8df73a8
fff51bb96f,fffd7ede32
000b258a86,00138ef80a
001405dfd5,0018880485
001c195863,0026122596
001569ca65,001ef8f36d
0009b6bf16,0002b18be1
fffdfc64e4,fff360b355
fff156229c,fffab409c6
fffa28b150,000082e713
000b1bc967,0008bad99e
0016878cb4,001cef1c5f
002428eaa4,00219ac241
0023c5f72f,00153bac44
000e5a43c4,00077d5cff
fffd00539b,00024db63f
fff3d5cdac,fff117d5a0
fff782dd7e,fffaef497f
00012d5212,000b60a338
00110ed3bf,0014252ec3
001fc548b7,001e91db47
001dff1932,00189784a3
00089700f3,00012e2616
fffaf0673e,fff63d6309
fffbcf5b55,fff1cd6f44
fff8a6a2cf,fff5858ade
000a85a622,000a1148b5
0015e89bdb,001bb21a7d
001bc01640,002424c2fe
001c4f3f9b,0018beb635
0013747bde,0006d14bdd
000600b822,fff69aff6a
fff6c20912,fff501c5f5
fff71f524e,fffc20efca
0005a3efee,00121567c3
001b28f050,0016cb7159
001f05f7c8,001eca7f44
001c68ee39,001ffd084d
00142a8adc,0006eb5fb4
0006e44fab,fffa18b5f7
ffebd11634,fff2a96b9b
fff26cfc11,fffba49a88
00085d1547,00114fbe31
0015a50890,001c42f647
001e7da563,002061d3fc
001b95ffc9,0016f5d639
000a68ac87,000409dbed
fff92dceda,fffc78d1fc
fff300156d,fff390e081
fff5f5daef,000291ba23
00089c9015,0012ffe6e3
0017ffe3f8,0021f672b6
0022d9e75f,0024605dff
001b0c7d9b,001d7f7d74
00193caec5,00078c377b
fffbc13d25,fffd07ae4d
fffa5150a5,fff9dfe06b
fff4b84a6a,ffffdce166
0007918de4,000f0570dd
00140130a7,001bca5940
00205f4d9e,001d26f349
00229f8461,001d05ac6f
000fb2f322,0008b992fd
0006d34f3e,fff4fe3f5d
fff53be113,fff67fdfe6
fffaee76c0,fffcaae850
0005dfb21a,00128d4f77
0014c6bdc4,001461c28a
0016b7d8d7,00231546a4
001e34e328,0021903fc9
00142f1faf,00028b69ae
fffe56e01b,fff6f6fd36
fff12fc73a,fff62412ef
fff71a7a93,fff99b4147
00057c082d,00113bfd25
0015269343,0020e0aa47
0024172eac,00191be9e7
001a3c9c31,00198d1c35
000d43ca6c,000d612dd6
000468fc6d,fffdff8451
fffc137fd0,fff74935ec
fff6b572b4,0001e0e866
000a32b922,000bf0f408
0018bcf3b7,001f3722c5
001dc1fe74,001bcde7af
001b87506f,00216cde16
000af9c039,0010cdc30e
ffff0ea9aa,fff279895c
fff35f6fa2,fff81cfda2
fff2fcb6b9,fffb7f76a6
0008764116,001349d671
000cbda4c8,0019431029
0021ea5ce6,001e749a88
001d175d1b,0016a002f4
000e42280f,000220b54a
fffccad64b,fffd3af9e1
fffe2d455a,ffff1ec1eb
fff99225b0,fffb9d8abc
00069490fa,000d99e2bc
00148fe558,001924471f
001fdb3318,002291271c
0021a6ae3c,0012d489f7
000dad5e30,000089b93c
00015258a3,00019e2ad5
fff414920d,fff1b09d86
fff82530a8,ffff110e13
00043b6840,000d6f4054
0016fb661e,0019cdbb48
0027933d81,0026a49a37
00166a11ef,001716fd88
000ff5443d,00095c78da
fff973c33a,fff915dd73
fff56fd2f0,fff39769b6
fffc39b6e1,fffe32e9ce
0002b1cf44,000aefde1d
00135da2f9,001384ff0b
00249b3c35,002444f651
001d5c7136,001bdd91c6
0012cff8a7,0000f8c91b
fffc6d6138,fffedcea5d
fff871944d,fff45b34af
fffb993874,0008724e67
00035a2b48,000bdf906b
00210acdc1,001bd2ea00
0025833c1a,00198e3fc7
0024f274ec,001a48c456
001693b574,000523ef65
00006f20e9,fffacaf4d2
fffa5e3a78,fff652cc9c
fff58c4d08,00038d4020
000dcc22db,0013344d48
001683954a,001a4eb3e0
0022548c37,0022add675
0021ad2e10,00189a274c
000c7d50b2,0009ccc512
fff82a44dd,fff9cc8b84
fff2818399,fff09768d8
fff9119f8e,00062be998
fffb5bf97b,000d2a624e
0018c5b15d,001ec1593b
001e52aa85,0022a4109c
0028200fdb,001a710a7d
000c2e9d6a,000814c89a
00031b370f,fff9802279
fff01d25dc,ffedba443d
fffa0b394c,fffa73689b
00047c4012,001306de1f
0017f45443,0022b1dbe4
0023fc887a,00257a2cda
0014c9e8a5,001740dac7
00102d8d24,0008eaa019
fffd4fca4c,00005c6bd4
fff1bacd2f,fff9460e67
0000b6e967,fffe686b59
0004e1a769,00102af5c6
00184402e3,001aa0abf0
00266b8407,0023e39320
001920bee3,001d31e9ac
000f6fdb3d,000796a951
fffe9cfeb7,fffa46740b
ffedc260c5,ffef486504
fffb1df750,fff95381c8
0003c1d5a7,00122e58a8
0015252fe0,001f58363b
0025bb6424,001d461f1d
0021caa027,0010e31882
0011b24d8b,000ee2b621
000c15c622,fffb42a9bb
fff2564fe2,fff481a2b6
fff94acf72,fffb7227cf
000618939d,000c81610e
0010c3e965,002142c466
0021ee1667,001e74ca00
001c11e0cf,000fab4b6f
00151fbf88,00093b810d
0001287f81,fffde542da
fffa20c3e0,fff6bffbe2
fffd0b6ec8,00038cb8b7
0007b1e4c1,000fa6cdc9
0016dc3149,001cc3100f
0024f1dee3,001d8c73cc
002540b967,001b3b8236
0009649b5e,0006fa4699
00055638eb,fff98e9a51
fff86f27cc,fff23fa517
fff8e93cce,000684cf82
00056945fa,001aa103bb
001a2e7933,0017598ec2
0025daea39,00197cc270
0025093add,001d0296c0
001118435d,000df4f0f4
00079828f5,fff20f8123
fff820634c,fff077a037
fffb92ae09,fffb09cfa5
000dd27b46,0000ada820
000f9f6943,001127f2f6
001db44ab3,00253be8b6
00206c5107,0018605516
0009ef1657,0006fbe5e7
fff7ff6f0b,ffffe86314
fff38e267f,fff0979d96
fff5bd4e7d,fffde0719d
0005f01ecf,000dd11412
001161a5d9,00187fb040
0028821826,001f75573b
001eea9310,00101c1b38
000f3d29c2,000b0ad6a9
fffaf8da01,fff6b1d2ea
fff44d5e23,fff1f56a2d
fff648f330,fffbd2a5c2
0000f9cd68,000a142271
001adf6d79,00215142b6
0026a588cb,001fd6b772
001e96b0cd,0019a8a1cf
001370e0a5,0003a2ffc9
fffebaa61e,fff4617460
fff885ee99,ffef9d6d05
fffc0bd96b,000109d0fe
00096d5b46,000d5dd2ba
0013f34b24,001ae06022
001519acb5,001b686244
00216c8a8e,0021951077
0010acb1f0,0009339fff
000276c7ab,fffc1033dd
fffcb16eb9,fff0b6b7bc
fff853b65c,fffdc46a17
000330961b,000d1c2590
001143f924,001d80b8c8
0021252ee6,001a4c6c68
001de5d73f,001d94e7f4
00115cd738,000b1ec593
0002ab936a,fff91854b4
fffc649fce,fff2554176
fff8677e97,fffd4f949e
0007d3ecea,0014990873
0015b084b4,001fea2fe2
001e6fc87f,001fc1e68b
00223bf9a1,001b758979
0014a5a2a5,0009f3f8c8
00018e710d,fff9990dc9
fff4be134d,fff1b9383f
fff85eba09,000170c82f
0007086288,00114f8f4b
001a0c5d5f,001a4f9364
00238a0102,0026eef07d
0017ae3523,0014d22cb9
001475e4ca,000384bc13
fffed7de1e,fff66d4763
fffaafd4da,fff24efc7d
fff571e072,fffc1a7d46
000928c052,000c6990ef
001399516e,001ea4ec85
002385ed04,00194280a4
001ee6c8be,000fd95478
000ec8a5ef,000bfba1e2
00048a1763,fffac1f4ed
fff0d03dc7,fff35afe9e
fffa510f02,fff44c7150
0004ffc7d8,0012259767
001594a53c,00175badd7
001c01da09,0020cdd374
001a35459c,00163e9f32
0013a7dbc2,00058bc858
ffff969c5c,ffefa2f327
fff680e58a,ffeb859838
fff48ceea9,00051643ba
000b32fb1a,0005a6c06e
000aa49ab5,0019ff03d5
0020983890,001d3da389
001c2ea744,001b32ef4f
001b027815,000689d336
000395fa32,fffa509723
fffbc68cad,fff7059089
00006326f1,fffd2ed345
00096bc6d1,000975cf70
000f4224f0,0011623b9b
001cf131a2,001a1057b1
001f9cdc21,001ec2ed01
001afe32f9,0002819163
ffff4b23ef,fff70b296b
ffef743ad1,fffb7ce1ec
fff8949497,fff8d2730b
000fbbcc59,0013b6e338
0018582f0e,001a963941
002515a4da,001dd13831
00183db69e,0014c520b5
000dd1f3a6,0005f0eb75
fff9ff8880,fff80acaff
fff9e4eab8,fff70b794c
fffd187362,00005b7e4b
0008335ef5,000f743c9d
001af1f26d,001aa6776a
002427c433,0021b506ae
001a8efdc2,00156484e9
000fc0f27b,00047e68d8
fff8a3beef,fffc45d32a
fffa1445ca,fff6f8c8be
fff977783e,fff8f40bce
0002222121,000fc7b6ce
001f50a4ea,001bc9308a
001ef24e4e,0021bb225a
001b1a34b1,001a33304e
001b519c2d,000851a0e6
0003830635,fff6f602f6
fffd7d0387,fff956c564
fff1092276,fffcc4bc54
00056e75f5,00065fb3d1
0012e2deda,00192427c0
001c0fedba,0026732471
0018ea037a,0018a67c9d
001372e234,000229581e
000562bc3d,fffa7c4c4e
fff4c5c4cf,fff51e3305
fff5c8c2c6,0000395df7
000426e125,0015344bd0
0018cd3075,0022d65cfa
002262c4eb,0023d968cf
001ff75b57,001e7e26ed
00129e9062,000a0bb0eb
0006a195cf,fff2cbcf3b
fff8dd94d7,fffce06b74
fffbf56741,ffff20e7a1
000380b7f8,000df434f7
00142a1c72,001c80b851
00231d2060,0028539c35
00238f4f45,001628133f
001135263f,000feb8e94
00028910c8,fffe7a3aa8
ffedfa30e0,fff217eac0
fffb7d06f5,00015c7392
0009fa9321,000f40589b
001dbf7fbf,0011d16735
0023b1b649,0023665b56
002160950f,001c6730be
001042dda4,000c3da93d
00049e5032,fffd30f507
fffc917686,fff823abb9
fff20c4dbc,0000fc89cd
0005c0727f,0012731f60
00146f0756,001aba9b03
001c810c40,001b7f4543
0018013431,0016c3a5c7
000fe4504c,0008ce7ed5
fffdbdcd92,ffeeace199
fff7a3a101,fff75947eb
fffecbcfc3,ffff03791d
00029bef77,000c02bbfc
0010505c35,001ba8a04e
001f9a303e,0021cf7826
001f6d14b8,001e129773
000debba27,000870f8a5
fff8dcb2c6,fff608ed78
ffeea6b0db,fff256acd6
fff38c669f,fff620512e
0009785134,000e82083e
0019af715c,0021e30190
00262d2d82,0018f907e0
001a08c137,0018657939
0016457147,000872fccd
000b763ce8,fffaf2a104
fff31ef09f,fff5124eb1
fff90a6e63,fffa43e148
0009c98ab3,000e6365d1
001cbe0f21,001cc73b43
001e016507,0019e59e03
0019898fdc,00185e88bd
0011afc37e,00073f2d92
fffa89e904,fff38f4243
fffa78e9ae,fffa0a87b9
fffed59563,0008a4f20c
000161dd1c,0006dd7d7d
001d4a4495,001cd025e1
00214c404d,001ef99a36
002016aeaa,0014e3aec4
000863619b,0007d6a507
fffd3d5dec,fff860651a
fff600028a,fff2819dbc
fff3688fbb,0007834b6b
000642b401,0008e19c47
000b0c75f9,00198f2267
001caf8c3e,001c763945
001e13399f,001d866b14
000a0fa4a3,0002ac10e6
fff85b2e68,fffda0eac2
fff8999777,fff93df592
fff66f16e7,fff933814c
000a1d5696,00106fc11e
0014a9dab5,0022d86480
0020f12dd8,001e00090e
001da48f2f,001bd5e0ca
000ae4fc7f,0008ed7b2f
ffffc4cefa,fffb8dbe62
fff178dcc2,fffb0bd498
ffefd4ae52,fffd05c908
0002e1a467,0012cecb71
0015bdd510,001d340175
0024da68c3,001c55ef75
002056372e,0018a96381
000a68d65e,000623b5f0
ffffdf865d,fffa0323af
fffd14185b,fff4aa3c6a
fff969f858,fff29ff5fb
0005962662,000ec030c1
0013af36c8,00206bef8e
001b8dc6a1,0024fd5afc
001380baee,0018524235
000a487e91,00078fe834
000912d1cd,0000626839
fff62d3d94,fff3052ce0
fffb5627d2,0002262d08
0005999232,0012ddac97
000ed41d17,001a35e0e4
00204a96fd,001a9aff46
001bef3cdb,0019b2b4eb
0017bcde7b,000685262e
fff91f527f,fffa4e5e12
ffecfdef02,fff4a9ae4f
fffb035fb3,ffff84976f
000b048f79,00072dfb7e
001deb8dd6,0016ac056f
002179d1db,001f034a0a
001dbf7274,001726b73b
000f082e32,0008b12eb6
000aebc6c3,fff398507f
fff9cdb4a4,fff7f7c95a
fffb6428e9,fff6306645
000850f24c,001293d8c3
001e85eb82,001a56639e
0024f42581,001fa34ac8
0015e674f2,00181a90f9
000b741142,0008ab1f31
fffc8d174c,0001f309a9
fff00d9cd0,fffd5b1dfa
fff2f7ffe6,fff759da5e
0007bcfbb1,001189b288
00148924a7,001f3b5321
0027908474,0020a4ca3f
001a4f510d,00108ab83a
0015774bf1,fffe79fa4e
00069315bb,fff869fd83
fffb38c682,fff2bdcccf
fff3411bd8,fffe6255f5
0001ea01b3,000c25dfa0
001c1c8b71,00173d98f8
002066e8f7,0023a315b2
001b98065c,001aa7cbe8
000d3c029a,fffea59733
0000fdb769,fff6c5e97f
fff8c04e69,fff58457fb
fffef3a555,fffa66fb70
00057955f2,000b69694c
00124c4af6,001c395ba4
002674171a,001a4cb24f
0016a0c0ef,00135d048c
00126d94ea,000a1ebf46
ffff669d41,fff6cd25cc
fff40c2c91,fff49347c5
fff78ee8ed,fffd4a6f4f
fffc632d7a,00109a7580
001dbda848,001bc5a3c8
00262b1676,002098a64e
0013cd369b,0015b88d4f
000724887d,0004b515e5
fffd5d6fc2,0000bd6f42
fff7f75c11,fff570915b
fff38bceae,000127ad09
00026017bd,000b6eefc3
0016c796bf,00187abfcb
00236f42f7,0022bf66fd
001a8ac33a,001ce41e1b
000f248dd7,0001f1f950
0001a227f1,fff980af43
fff3c45c50,fff41fe463
fff83000e3,fffbc3fbae
00033ec61c,000c39a2ca
0014fb6b06,00227b90b5
001deab5bd,001b51bf9c
0019987dc8,001f1e38d2
001297b6db,fffeee059c
000452d25d,fff6636223
ffeff8c820,fff2b0a948
fffb00e640,00038c1855
0007bd8279,0018462c81
0012da616c,001972c0b3
0026eba6fc,001e02b5d1
001bbbaa45,00094bdd33
0011397e91,00073414ec
000352c2af,fffc6b5ed4
fff6505565,fff5c793d5
fff962a7ca,0002ea479a
0002301ea4,0008a55c1c
001465cd99,00209a5f2c
0023182835,001d13fee6
001f3a8558,00110382bc
000e87a5b0,000784ed0e
fffa50837a,fffb60b440
fff3a57a47,fff7d0d3ff
ffec9a499b,fff8835c43
00038525a7,0010c4e15d
000e51c487,0022184975
00254cfb84,0023341321
00216ff2b7,0019252584
000ae08df7,0004c131ad
fffea9039b,fff6993616
fff2c7a81e,fff1074b9e
fff93f7556,0000e0c45c
0006d819f5,000c8448d8
000f287620,001b730e67
002222eb7b,002470b1b6
001dc0b119,001027a65b
0013c01f3e,0001b7ce28
fffcd1f490,000352f23c
fff4ba6ca4,fffbe6b9fa
fff3363bc5,000156d784
000df85b18,000e0ec97e
000d1d1eb1,001edea21f
00240f8253,00235346b1
001fbf1aa4,0017768d50
0016f3dd4e,00014e89ff
fff2b770eb,fffaea3c3f
ffef7b1389,fff5c61515
ffeebf167e,fffe562ac1
0004ae8c5f,00104b2c2b
0015c886e1,00254f8c89
00205e3fca,0020862514
00287b1bbb,0017b3dfef
0012810b77,000b490990
000163a594,fff4cc9ba5
ffee60efac,ffec7dd911
fff944547f,fffdd40074
0004a48e93,000fe3d41d
001adf7b26,00212bd629
0027702a2a,0021e70900
0021c17c7a,001470a4ce
0010579cea,000531f78b
fff69ade74,fff4946e18
fffdae060b,fff57b1132
fff5da1820,fff9184fa7
000441aaf3,00124ad893
001789641c,00209fa12b
0022e4ffc9,0025bb804e
001ea6a561,001a1c3141
001167e940,000131702f
ffffd0b450,fffc9e0237
fff860374d,fff10f66f3
fff58d6d20,00035ee21f
0009badc7a,000e62b727
001f6ab0aa,001c8df7a3
0026d16fa3,0021876fbf
002050bfc3,001b6936b6
0011ba7b9f,0004bd4cd1
fffe1dec44,fff6a68e28
ffedbfea82,fff1e584d4
fff7eae4ed,fff94368a1
000342e232,0011b9cfdc
0013c0e8c9,0017e8821f
0024b98959,00260c7e54
00207a3839,00191a0ea5
0011fe2508,0003c246bf
000295e347,fff3b97a24
fff5ff9757,fff067051f
fffbd76fe1,fffc6fe491
00023b79a3,000ddf3109
001517d86e,001d3c3eee
00214eb3b9,002291d964
0020fd72a5,0018904e67
000d462ba7,00085495dd
ffff7cddd1,fff94d237d
fff9767f66,fff63e94a2
fff86084a1,0002ebe4a5
00011fd96b,0011a65d2f
0014391eed,001f30956f
0020a53d33,001da3a61f
001c88bec7,0017f4296a
000ffe16f6,000c749c49
fff7631675,fff62cb18f
fff99750af,fff304d258
fffcc034a8,fff9c2fabe
00075d843e,000d5456c8
001deb5134,001e05e5a6
001cf9c1e8,001c523073
001c8fb142,001a43ab61
0018ea3fa6,0005f84475
0002c8d732,fff35a06f1
fff827a3e8,fffa26cdca
fffdfb32d3,fffafd0fa4
00021672d8,0006ad2952
001cdd01d5,00254457fe
00283de342,00223cb176
001b25ca76,00174cf5dc
0012a5789a,0003f9fd5f
fffc249d73,fffc635578
fffcd12e15,fff89a21dd
fff90da4b7,fffe01f055
000203f3be,000adef13f
001c01ecad,001e3adf19
0026f96633,0020c44680
001e05cf00,001c3c6c96
00160fd15f,00022396c9
fffb9a7d1e,fff5ab566a
fff29d08a5,fff7e64c39
fff3edb6ea,00022d0da6
00083f4d90,000bdfc48d
002173eeb7,001c279ba9
0025323e1d,0028451ba4
001d963e22,001ba2f107
000dc0028a,00044a758b
fffa1694a6,fffb53ce83
fff6dbb794,fffbbc592b
0002a9f8c4,fff7de931c
00046fb445,001184b5dd
001686ba65,0017d69159
002575dc68,001f4a4eac
0020e5daf1,00171a92e4
000ca66059,00074f602b
00016d60f4,fffbc69832
fff2cb3793,fffb39017b
000025a83d,fffa81e467
0005a31df6,0018247636
001955eddc,001b90e0b3
002791a59f,0020a4b12f
001a41dc68,001b01c038
0012a8f2d5,00092fe874
0002a56708,fffb4b71ba
fff52cf5ec,fffa106f47
fff5435a51,fffd9d82af
0001f67152,00138f8553
0010d24858,0013c1e61c
00217311e4,0026f94843
0018efc8c8,001a46db7d
0012f587b2,000aaef5eb
00003e8ded,fffae7bc30
fff69c932f,ffeece5ac3
fffe85a6dc,fffa069e2c
fffefa838b,0009c6365e
001fb01985,001ef055c3
001ef6c3d5,001feb42cb
00230bfdd5,001375368a
00152fff3f,0002863296
0000ecaeaa,fff135a456
fff4d56454,fff58b7dcc
fff12fd231,00027332fc
00034be6cf,0011290f12
0011ff4e1d,0017184631
00240d12d9,001b2e71cc
0024ab842f,0019c1408f
000f7f57ae,0009b50266
0004170147,fffc1797d3
fff7ae9f37,fff5968ab6
fffa86d97c,000480ecf7
000252ec44,000faf9c9f
001d6c74b4,0026615937
00196206f8,00215b8770
001e605fa4,00167d152a
001175bd22,000ad3cdb3
000009df69,fff8a56e9a
fff2cae5ba,fff1cc9a81
fffb19b70d,fffcb44507
00066f6302,0013141a51
00130692e3,001bb79393
001d07d57f,0023408d2d
0022ba4b51,001f85e768
00116d44c0,000a1aa2e5
fffa7f1def,fffadce0e1
fff5c1ee5d,fff45fc9d4
fffc0f350a,fffbcd9370
00083f6de3,000a20f065
001eaafe2f,001f3efeb6
001e96bdd6,001db24c78
00212c0ee8,0015f44b5f
00113133d6,000f060176
fffe46f67e,fffe801575
ffef490d50,fffb521678
fff4df8d65,fffa66be47
0003616c0e,00119d333b
001dcce5f5,0023ece950
001f41f78c,001c359b9f
0017345fc3,0010eacf63
000e14c98b,0002b0b94c
ffff191705,ffffe9c6f8
fff0c5702c,fff95a64d6
fff8c55a8f,fff4a8a39e
0002016340,000b9e84af
001b1159dd,0017fe0c53
001fa283af,001845af82
002428fffd,001510bbc7
000fe38221,ffff96df72
fff8b017de,fffcee5c58
fff684fc0f,fff2743ee2
fffa6255f2,0003236e1c
00062531d8,000fca2d48
0019ccfcf0,00211bb09b
0020b90ecd,001b74bbcc
001b52aa14,00180e0e45
000b582536,0009948364
fffadf1c03,fffd94d30b
fff6a01e03,fff59b6e7c
fff11bb375,0000b96395
000348b21c,0005cb9b89
001b2a7470,0024c18f82
0019785447,0020c65915
0018c8e08e,0018970122
000dbcea71,000202b33d
000cbb3188,fffb5cd252
fff59cbcdd,fffa9a66d8
fff895cfc2,00011cfc3a
0008b51fb1,000bbbc69b
001b636abe,0020b2161c
0022c5b71f,002511c368
0024aabb2b,00187abec3
0012eb8da7,000546a013
fffafa6c3a,fff8db5012
fffb9c46df,fff40f1b5a
fff9447d14,ffff59099f
000714f0ec,00156c5d02
0015762e17,00197534c6
002419228d,001b6b9b05
001e7dff9c,001a105ccb
0008a52742,0000a19faf
00059258d7,fff97c978c
fff044b36d,fff5cf92e1
fff34a2c85,fffeab5a39
00082b706a,000bae285c
0016523c80,001bb57dd1
002161337f,0026e22fd7
0019c326e8,0017ef5679
000efa0b4a,0008c5fa6a
00032983fd,fff7b444b3
fff5fb935d,fff7c33dda
fff941f340,fff9c308c0
00025ffadd,000a709db6
00103b6269,001f00733a
00234c09a8,001d9ce193
001d4b1c78,001901cc64
0011a4f21a,000f70208a
0005c60f3e,fff2234f46
fff6bbbb77,fff9b909d8
fff77eda82,fffe4e5065
000b298e33,000b2c31d5
0016f7fa5b,00201bfc00
002417d602,00219d4759
001ac568fc,00175fb467
000ac39924,0003ca564d
000346cb97,fff7088778
ffefe2a0a8,fff3a8d2ed
fff7ec62fe,fffffd7aae
000575400e,000d6c540c
0012ecba55,001d0c4665
001ab180ff,001a4fa65e
001a26b92a,001cb43cc0
00174143e6,000e72b3ad
fffda4105e,fff7a59b11
fff1acc6fd,fff2001c31
fff96c6996,00059a80ad
0010938004,000e8e4d73
001835b799,001dbfd306
0021954e95,0024d6700c
001cff8057,0017d44e93
0019c6232e,0007e655bb
00020268f4,fff97d2347
fff4563a4c,fff78f4dc2
fffd814793,0005382a26
0000ad2e90,0007ddd786
00113904ca,001c3e3124
0022020fe2,002321e11d
001efb7009,001de3c7c6
00120be1d6,000f595c47
0000b71db3,fffbb0afb2
fff0429ee5,fff6d8f897
fffd21ba80,fffad95566
00020565bd,000c89c956
0018dbebed,00250a65f7
002132c4a3,001fd66b70
001ce956af,001ea1e6c2
000dee5746,000d6f74af
0002938069,fff42e525d
fff05a074e,fff99f4953
fff844ad24,fff45bc614
000bf42be8,001476d81e
0015990bb7,001dec7041
0020f3d3df,001cdfe8e2
001f617f7c,00222b2ee9
000dddf8eb,0002813e32
fffce459ed,fff6beecd6
fff1489e03,fff4da7f27
0002503384,0003d27403
0004d7e027,00118534c5
0012f7980a,001bc0e987
002438ae77,002797483c
002235c732,001dc5da8b
000cf31beb,000902c1b6
00086f1b49,fff5cb2cbe
fff73fecbe,fff13f615c
fff5c02355,0007812a66
0003ddfafa,000f0239cb
0017eaefed,001992d157
0022db1d21,001e842b36
002083649e,0016efddf8
000abf90d8,0005cef2bd
0002cefe4a,ffefde5f86
ffed57a100,fff066345e
fff0b6bba4,0008782ffd
0006e5a506,001747f0ea
001a552fea,00194c6c38
0025436e0a,00234a21dd
001c0db2b6,001bfad00c
0013cfc642,000c7b0149
0000617b39,fffb0f8551
ffed626a0f,fff1bb17fb
fffb2de73a,000377f010
00033c563e,00080ae220
0014c6804b,001a89ad15
001c2aeaae,0021f17fd4
001c5f7191,0022354b0c
0012df04a8,000b2b4fdf
fffdc1e2e4,fff058ece8
fff93c85ed,fff003e217
fffb1c93f0,fffc7ccc37
0000af2c8f,000c327770
000f6e7325,001cfc8605
0020b560ce,00258fa744
001ffbdba7,0017be84a3
000f1dd39e,00098666cb
0001a3df11,fff3184d62
fff069e843,fff2ff0945
fffdbbffef,fffed0e314
0001a53f8a,0016c22e22
001b91b432,001c2e0f5b
0025b63daa,0023c1b3c1
00218f689d,001b96256c
0012dba96b,00069c2d0b
fffeb74d3b,fffebfb6dd
fff666bfe2,fff003dae9
ffef18ebb3,fffdbad213
000bb58437,000dd33114
001300b78c,0026a5e6e8
001d1d3cb7,001f432080
0020797e2b,0016f9fd6b
001116ae90,00094a83d8
fffbfd9e3d,fff4d017ba
ffff0405ec,fff2b90bc2
ffef0febf5,fffbed546e
fffffbb93a,00178642b2
0017e12706,001a16ac57
001c786310,002367fcbd
0025bd4a05,002057dec8
00142376d3,000c0e7ac9
0001432183,fff9b4df7e
fff85bd60e,fffa4b6c68
ffeddf6e36,fffe24cf93
fffd86be7a,0007198d34
0013cc6848,001c52a99b
0023ff341c,0021ec7fcc
00198696f5,001c1362c5
0011a743f3,000ead125e
0000eeb96c,0000274026
fff2db1d2b,fff5f04c58
fffc26b724,fff5638022
000571f8eb,00175ec5f6
00171889f9,001f520090
001e3aef40,0018f5f220
001e4623be,001369a2f5
000dfb9cb9,0005e1c1e6
0003acdbe8,fffab87a19
fff420463e,fffb48a4df
fffc143790,fffd2c5bd6
0005872180,0006de837c
0013fe21ba,0019fbcc03
0020e8120c,001c9c5d23
0020b5e779,0017917ba8
0011bf0929,000636666c
fffcc5e69d,fff48e36ed
fffe0c3336,fff3c2fd01
fffd7cf94f,0002973a0a
fffda5bac8,0005455c0d
0014611bc9,001e9e58be
00234915dc,0025ff6c5a
001c80ef37,001351d5a6
000f6230fa,0003aa6e75
000ad88b26,fff2c79dfa
fff2581d1b,fff588199f
fffb361e5a,fff995784d
fffabcc8ba,000c986638
001c42c0b1,001b199ee3
0024355d4a,0020b466d2
001e15e613,001ecd86d2
000c656ab1,000bcc2cf0
0002014a1b,fff4ec1614
fff117bed6,fff3fd7ce7
fff27d7a29,fffe727f32
0004c3048c,000f633cbf
0018f699ea,0022c9177b
001d2ec000,001c2934f5
00174a072f,001a9761fe
000add9b6d,00070055da
fffb346848,ffff85caa7
fff705c88d,ffedebc9ff
fff73f8766,fffd4a5de3
00016be2f9,0013a2f1e9
